45,53,2,1292189306.47485
53,45,2,1292189412.5311
45,54,2,1292193828.31273
54,45,2,1292195062.40986
1,54,1,1292196392.21474
54,1,1,1292196407.13906
7,3,6,1292200462.1576
36,41,2,1292206237.08404
41,36,2,1292206272.45044
36,21,2,1292297572.76433
21,36,2,1292297608.09604
7,36,3,1292361185.86524
36,7,4,1292361298.90511
7,53,4,1292442401.75654
53,7,4,1292442432.71184
7,55,1,1292447857.20632
55,7,1,1292490376.23637
29,7,2,1292716197.42619
4,57,5,1292795818.34165
39,21,2,1292819158.23834
21,39,2,1292819328.73322
4,61,2,1292823618.44624
61,4,3,1292823672.32603
61,20,8,1292823684.25402
61,2,2,1292823727.667
35,65,1,1292920838.87248
65,35,2,1292935948.10307
56,1,2,1292957157.40408
1,56,2,1292957195.7147
4,66,2,1293050723.00352
66,4,2,1293054742.65514
21,7,5,1293191604.74618
7,20,4,1293409870.96218
35,69,1,1293448472.81444
35,70,1,1293448479.2438
39,69,2,1293453341.91475
69,39,2,1293453456.20721
69,35,2,1293453463.2234
1,71,1,1293481238.15303
71,1,8,1293481551.96527
7,28,2,1293481688.78585
28,7,1,1293482234.62328
4,72,4,1293523499.48644
1,74,1,1293579274.01007
74,1,1,1293579280.83393
41,75,1,1293583961.4875
68,64,1,1293603105.36008
76,7,1,1293604543.59049
7,76,1,1293604590.1113
7,19,5,1293632316.69358
32,23,1,1293643257.60649
23,32,1,1293646340.181
23,20,1,1293661055.82282
61,77,4,1293665840.7407
1,78,1,1293749573.83432
78,1,1,1293749669.21687
60,41,1,1293819840.40947
41,60,1,1293820339.69123
78,60,1,1293831460.95955
60,78,1,1293831479.76095
57,4,2,1293843254.06475
23,69,1,1293888120.91641
69,23,1,1293888137.47196
64,68,1,1293930357.98644
35,79,1,1293994479.85825
79,35,1,1293996991.46985
41,4,1,1294081163.014
4,41,1,1294081177.89816
1,68,2,1294083688.36895
68,1,2,1294083725.97495
69,28,3,1294126590.415
28,69,3,1294152392.91925
64,80,1,1294190542.60702
17,81,1,1294192094.04763
81,17,1,1294192614.67232
69,62,1,1294244410.4263
62,69,1,1294249080.61302
41,83,1,1294262869.27706
41,104,1,1294267264.64071
83,41,1,1294267277.04065
41,86,1,1294271217.57214
86,41,1,1294274023.32141
104,41,1,1294285068.74772
4,87,1,1294300030.22996
87,4,1,1294300186.31404
81,69,2,1294395970.3296
69,81,2,1294396076.49534
41,89,1,1294426072.97569
89,41,1,1294429629.84466
60,87,1,1294429932.32732
87,60,1,1294429999.78412
7,89,2,1294438542.46541
89,7,2,1294439193.84082
64,94,1,1294546375.24239
41,70,1,1294595719.20179
94,64,1,1294599138.54006
70,95,1,1294600321.90078
95,70,3,1294600354.23511
70,41,1,1294600355.24831
70,35,1,1294600362.03195
39,17,3,1294689381.25255
17,39,1,1294689438.39491
70,96,1,1294788721.90836
96,70,3,1294854693.16331
15,97,2,1294919858.69515
97,15,2,1294927076.83628
69,99,4,1294947596.86945
99,69,1,1294953308.35973
88,7,3,1294974057.98044
1,81,1,1294982042.23521
70,15,1,1294996843.91845
15,70,1,1295011593.79396
81,1,1,1295060559.46632
1,101,1,1295163873.99206
62,54,2,1295213497.49792
54,62,2,1295213513.50181
101,1,1,1295219864.74438
100,101,1,1295223074.80015
101,103,1,1295223955.11582
80,25,2,1295282631.45186
100,60,2,1295394666.14979
39,4,1,1295416559.00524
4,39,1,1295416571.50888
41,105,1,1295460035.88087
72,4,4,1295507765.13172
96,106,1,1295538196.77426
106,96,1,1295560693.07907
81,107,2,1295620829.44948
107,81,3,1295622238.77534
60,108,1,1295647515.55323
108,60,1,1295647536.52286
97,68,1,1295720115.42616
68,97,1,1295720324.59948
96,107,2,1295806593.89702
7,109,1,1295847189.68733
109,7,1,1295847197.87082
41,110,1,1295990232.96892
41,68,1,1295995414.74313
68,41,1,1295995480.14498
107,96,2,1296071385.99524
23,7,5,1296076062.49974
7,111,1,1296085723.47309
111,7,1,1296085847.78287
64,112,2,1296096741.77722
112,64,2,1296096768.61653
112,77,1,1296163310.87274
112,115,2,1296163344.67709
112,60,4,1296163403.15362
60,112,4,1296164244.66224
109,39,1,1296229412.30641
39,109,1,1296229420.53809
6,114,2,1296291457.0187
114,39,1,1296291483.02942
6,32,1,1296291723.90977
39,114,1,1296291878.91863
47,7,1,1296512060.00051
1,119,1,1296512102.9696
119,1,10,1296513384.09698
100,1,3,1296513427.30484
100,7,4,1296528583.06603
7,100,2,1296528668.83435
7,47,1,1296528718.47876
7,122,1,1296553673.17861
122,7,1,1296553681.63051
23,108,1,1296579082.73748
108,23,1,1296579092.82596
108,104,1,1296580101.4228
104,108,1,1296580127.98678
60,56,2,1296595302.62143
115,77,3,1296601381.26798
119,127,10,1296608630.85714
119,25,1,1296609273.32248
1,2,8,1296629343.62073
1,76,2,1296631215.11468
76,1,2,1296631324.44843
1,23,6,1296657671.10019
54,129,1,1296682612.84857
116,7,2,1296688733.36417
7,116,2,1296688773.26321
54,13,2,1296690713.9312
13,54,2,1296690764.78868
77,39,3,1296754197.20889
77,15,1,1296754335.65361
77,6,3,1296754391.49849
77,1,3,1296754396.24231
77,23,1,1296754414.29012
77,28,3,1296754435.61868
77,115,3,1296754444.14572
77,112,1,1296754511.90955
77,131,1,1296754599.04721
77,61,3,1296754644.6621
129,54,1,1296758779.86266
54,2,2,1296769471.34734
2,54,2,1296769494.33436
127,119,10,1296772979.27922
127,132,1,1296773129.83712
132,127,2,1296774360.49458
7,133,1,1296792123.6835
133,7,1,1296792359.704
105,41,1,1296837862.5248
41,64,1,1296868252.526
64,41,1,1296868317.36329
57,110,1,1296870068.1895
113,125,2,1296884305.28705
125,113,2,1296884644.81214
54,7,6,1296913225.27207
7,54,5,1296913557.93463
113,23,2,1296927382.06491
113,135,2,1296927424.46441
135,113,2,1296927623.98348
78,36,2,1297093748.02624
36,78,2,1297093804.32766
2,132,2,1297102509.39137
132,2,2,1297102585.30881
96,15,4,1297187359.235
110,57,1,1297197836.3746
110,41,1,1297197843.90423
132,28,1,1297206554.68267
28,132,1,1297207240.84724
111,1,1,1297291837.5104
132,134,1,1297301158.11584
134,132,1,1297301164.4001
132,100,1,1297308204.52492
100,132,1,1297308356.09497
41,137,1,1297315440.13542
15,96,3,1297359911.12964
137,41,1,1297367601.17088
7,137,1,1297370441.70883
137,7,1,1297371118.2643
1,138,1,1297373817.09734
138,1,1,1297374204.87255
132,138,1,1297378806.44562
138,132,1,1297378871.13707
100,111,1,1297385761.43817
111,100,1,1297385922.89955
100,64,1,1297386367.25667
64,100,1,1297386418.35483
41,140,1,1297461521.01176
140,41,1,1297462874.48356
7,60,5,1297467512.37907
60,100,2,1297479764.51934
7,141,2,1297482206.04112
141,134,5,1297489409.50331
134,141,5,1297494046.21813
141,7,3,1297494086.69858
132,21,5,1297533099.47819
139,132,1,1297533751.04344
132,139,1,1297534217.73791
78,132,3,1297550942.57838
2,3,8,1297570107.33404
132,142,1,1297621909.86333
142,132,1,1297626301.05187
110,142,1,1297626584.94084
1,110,1,1297627293.10108
110,1,1,1297627348.99267
142,110,1,1297628387.63165
110,76,2,1297644400.67612
2,142,1,1297647973.79808
142,2,1,1297647979.65596
110,143,1,1297652993.62903
143,110,1,1297653023.0515
75,132,1,1297686544.7679
110,134,1,1297722488.03348
134,110,1,1297723090.50627
132,144,1,1297734450.42201
144,132,1,1297734459.94641
1,145,1,1297789863.89503
145,1,1,1297789935.51858
146,2,1,1297807903.35418
60,147,1,1297809191.75732
41,148,1,1297812539.28516
148,41,1,1297812615.38151
23,113,4,1297815736.60998
21,132,2,1297824884.76968
93,81,2,1297844414.54098
78,149,1,1297866186.48689
149,150,1,1297866223.36195
150,149,1,1297866274.16062
132,75,1,1297872866.38282
2,110,1,1297878331.02521
110,2,1,1297878338.83964
110,144,1,1297878360.64792
144,110,1,1297878526.43474
41,147,1,1297882010.56212
147,41,1,1297882595.23626
132,152,1,1297886091.49672
104,153,2,1297893560.04423
81,93,3,1297907214.44135
152,154,1,1297908772.11966
154,152,2,1297908772.2987
152,75,1,1297908985.0441
110,155,1,1297910664.51101
132,156,4,1297911997.64031
156,132,4,1297912087.2256
132,113,3,1297915803.12114
113,132,3,1297915880.11482
155,110,1,1297915937.36182
41,157,1,1297959915.11871
157,41,1,1297961344.45289
149,132,1,1297976227.00216
132,149,1,1297976241.97774
113,158,1,1297976422.39242
158,113,2,1297976428.09406
56,7,3,1297980364.62058
7,56,3,1297980493.92464
41,132,1,1298044125.36115
153,104,2,1298047000.34432
132,41,1,1298054259.082
114,1,2,1298056076.44243
1,114,2,1298061893.74143
1,111,2,1298062294.48387
60,160,1,1298072059.67671
160,60,1,1298072081.95273
114,149,1,1298128067.61391
149,114,1,1298130582.32069
114,146,1,1298146050.01677
78,146,1,1298146920.37648
146,78,1,1298147261.90571
122,78,1,1298147284.26115
132,78,3,1298147302.06896
146,114,1,1298147389.6971
114,21,1,1298169867.27033
7,161,3,1298169938.52399
161,7,3,1298169949.76348
21,114,1,1298176196.50247
132,104,1,1298252029.59932
104,132,1,1298252036.65929
132,157,2,1298265265.40787
157,132,2,1298265838.45333
1,7,9,1298267256.42074
7,1,7,1298267346.36932
132,162,1,1298311685.25666
162,132,1,1298311859.99465
41,163,1,1298314076.7642
163,41,1,1298314093.59449
41,162,1,1298315497.57346
162,41,1,1298315517.02448
2,149,1,1298346435.18333
149,2,1,1298346449.83965
75,41,2,1298399915.40633
143,81,1,1298431338.72708
143,80,1,1298431427.57506
80,143,1,1298431543.83973
1,165,1,1298487310.22405
165,1,1,1298487318.2625
152,166,1,1298513462.94598
166,152,1,1298513680.51537
2,166,1,1298520615.60603
166,2,1,1298520693.71134
110,104,1,1298577705.04351
41,167,1,1298584878.7568
167,41,1,1298584913.75006
41,168,1,1298589589.74716
168,41,1,1298589707.36911
132,169,2,1298611411.8562
169,132,2,1298611459.2624
81,149,1,1298623979.12249
142,170,1,1298645238.44312
170,142,1,1298645445.29018
45,171,2,1298646564.1419
171,45,2,1298647569.99753
64,166,1,1298653534.32262
166,64,1,1298653559.5885
113,166,1,1298654517.41338
166,113,1,1298654517.67884
60,104,2,1298654789.70468
60,172,1,1298657430.1608
64,3,1,1298665050.04055
113,173,2,1298665394.71677
173,113,1,1298667151.55806
41,174,1,1298667648.20343
172,60,1,1298667687.63676
166,156,2,1298694079.99209
156,166,2,1298694137.71932
175,7,2,1298708156.9605
45,176,3,1298740675.71722
161,144,1,1298757244.9581
144,161,1,1298757268.91873
7,166,1,1298759550.40835
161,177,1,1298778315.23466
177,161,1,1298778361.05062
149,129,1,1298795455.87274
129,149,1,1298795468.73169
144,178,1,1298843671.57232
178,144,1,1298843683.57829
75,1,2,1298844200.38302
75,179,1,1298844210.44139
179,75,1,1298844224.27972
75,62,2,1298844292.26319
62,75,2,1298844298.06062
143,173,1,1298874597.88921
149,173,1,1298874793.4339
173,149,1,1298874964.12214
173,143,1,1298875015.9994
166,180,1,1298878912.59071
180,166,1,1298878996.51595
174,41,1,1298880775.10185
149,81,3,1298898116.56088
144,143,1,1298926935.42354
143,144,1,1298927097.42467
60,148,2,1298928760.87298
148,60,2,1298928785.24844
2,156,1,1298929715.26896
156,2,1,1298929724.58619
1,19,6,1298950354.24875
132,181,1,1299031253.02273
181,132,1,1299031290.36311
135,181,1,1299032633.45305
181,135,1,1299032672.09509
132,159,1,1299034389.95688
159,132,1,1299034411.42346
135,143,1,1299038270.00007
143,135,1,1299038484.57114
148,182,1,1299041120.30215
182,148,1,1299041133.74616
144,181,1,1299041571.84638
181,144,1,1299041643.76656
